month,date,hours,minutes,type,subType,source,neighbourhood,lat,lng 
01,23,14,45,3,5,2,11,37.7830875516414, -122.461207458508
01,23,14,51,3,5,3,11,37.781423750692, -122.460943950541
01,23,14,55,1,2,2,44,37.799065858258, -122.411552466312
01,23,14,57,1,2,2,51,37.7353077288292, -122.398208638074
01,23,15,1,1,1,3,40,37.7854030103518, -122.461368636876
01,23,15,1,3,5,3,40,37.7854030103518, -122.461368636876
01,23,15,16,4,7,3,51,37.738454834674, -122.401594633571
01,23,15,21,3,5,3,11,37.777447954761, -122.463236335088
01,23,15,22,3,5,3,49,37.758425866634, -122.444887228347
01,23,15,29,3,5,3,11,37.775194815784, -122.465291728029
01,23,15,37,1,1,2,39,37.73070925098, -122.430079670164
01,23,15,44,1,6,2,22,37.785240883645, -122.4143902435
01,23,15,45,2,8,2,22,37.78313926444, -122.410356538494
01,23,15,47,2,8,2,62,37.780855753329, -122.416515562304
01,23,15,50,1,9,4,39,37.7265882225432, -122.433357298768
01,23,15,51,1,6,3,11,37.7792346202814, -122.460931283749
01,23,16,0,1,6,3,1,37.760628015773, -122.409361124333
01,23,16,1,4,7,3,1,37.7686021036354, -122.414540135493
01,23,16,1,2,8,2,37,37.788924819793, -122.40308471923
01,23,16,2,1,1,3,12,37.779841125, -122.460834125
01,23,16,5,1,2,3,1,37.7695357006967, -122.414494298645
01,23,16,13,1,6,3,18,37.7702101326969, -122.445345107431
01,23,16,37,1,6,2,15,37.783385815099, -122.490524243396
01,23,16,40,3,5,3,65,37.722622620307, -122.436754654937
01,23,16,40,1,2,3,65,37.717260864493, -122.443328477699
01,23,16,42,1,1,3,104,37.740645814563, -122.465781841621
01,23,16,54,2,8,3,8,37.776149003929, -122.413590909989
01,23,16,58,4,7,3,19,37.764404290473, -122.432530612472
01,23,16,58,1,2,2,56,37.7204088618278, -122.400735737125
01,23,17,0,3,5,3,39,37.724677971135, -122.438004163177
01,23,17,0,4,11,3,62,37.7809937749427, -122.413148141072
01,23,17,3,1,1,2,107,37.75856247555, -122.463225890626
01,23,17,3,3,5,3,33,37.773683455809, -122.439561868078
01,23,17,3,1,1,3,36,37.7739215137003, -122.427451822202
01,23,17,6,1,1,3,33,37.773014145117, -122.439159922336
01,23,17,10,2,8,3,8,37.778078894586, -122.406433090955
01,23,17,11,1,2,2,56,37.7264334041661, -122.403102151911
01,23,17,14,1,2,2,56,37.7340315548008, -122.408052181753
01,23,17,16,1,1,3,57,37.7208270064435, -122.435584586766
01,23,17,17,1,1,2,56,37.727704524443, -122.413888106518
01,23,17,17,1,9,4,1,37.754341809811, -122.416609792968
01,23,17,17,1,9,4,22,37.7828941046848, -122.420816932422
01,23,17,17,1,9,4,62,37.7814474571377, -122.417145488395
01,23,17,21,3,5,3,60,37.7532936492934, -122.401467722342
01,23,17,33,1,1,3,60,37.7545121720798, -122.402557580887
01,23,17,34,4,7,2,8,37.7740432481341, -122.414367549633
01,23,17,36,5,12,2,8,37.7740432481341, -122.414367549633
01,23,17,37,3,5,3,15,37.7796884192014, -122.493297188897
01,23,17,37,2,13,3,60,37.7544537298527, -122.403523073131
01,23,18,8,5,12,2,12,37.7965748024279, -122.432015969944
01,23,18,13,4,7,3,1,37.763737166752, -122.408183122791
01,23,19,54,4,7,3,27,37.7851492045953, -122.394099167376
01,23,20,10,4,7,3,1,37.7604332780234, -122.415928819083
01,23,21,31,1,10,3,1,37.763406769351, -122.417927947786
01,23,21,31,4,7,3,1,37.7681900032667, -122.421364418123
01,23,21,47,1,6,3,82,37.76556787204, -122.436195367832
01,24,5,48,1,2,1,1,37.7493040261362, -122.413770599068
01,23,22,45,4,7,3,33,37.7726081914, -122.452363670729
01,23,23,3,1,2,2,78,37.745294092226, -122.438181756298
01,23,23,44,1,1,2,3,37.757625926796, -122.426498172788
01,24,12,1,1,6,1,52,37.763798723848, -122.422571521941
01,24,12,4,2,13,2,39,37.7287295224565, -122.431293958694
01,24,2,18,3,5,1,12,-1,-1
01,24,5,40,1,1,1,1,37.756217692139, -122.418874565061
01,24,5,41,1,6,1,21,37.7347628713454, -122.414312707947
01,24,5,45,1,1,1,1,37.7569019780163, -122.421117457509
01,24,5,46,1,10,1,1,37.7510339312652, -122.411746342963
01,24,5,47,1,10,1,21,37.746975772133, -122.417669161651
01,24,5,48,4,11,1,21,37.744335051257, -122.420489949359
01,24,6,58,3,5,3,12,37.75497161, -122.497526187
01,24,7,1,4,11,2,11,37.782554592326, -122.470908747279
01,24,7,23,1,9,4,8,37.7857438394035, -122.405831069466
01,24,7,57,2,8,2,13,37.7694561645459, -122.429128105966
01,24,7,57,3,5,2,26,37.7909733093453, -122.417391425094
01,24,8,1,3,5,2,51,37.731124556587, -122.398603014225
01,24,8,18,3,5,2,60,37.7544537298527, -122.403523073131
01,24,8,20,2,13,2,39,37.7287295224565, -122.431293958694
01,24,9,20,1,6,2,57,37.7259453490267, -122.424134654564
01,24,8,26,3,5,3,32,37.714131922245, -122.463340580614
01,24,8,31,1,6,2,52,37.760871536747, -122.422858988835
01,24,8,31,1,9,4,10,37.7886989430043, -122.420307009752
01,24,8,32,1,2,2,26,37.792736694115, -122.419272066605
01,24,8,34,1,6,3,60,37.751844907123, -122.404241905985
01,24,8,42,3,5,3,60,37.74989992951, -122.404166707664
01,24,8,45,1,2,2,1,37.749679972286, -122.414011083721
01,24,8,47,1,2,3,40,37.7865333478925, -122.467898374808
01,24,8,51,5,12,3,1,37.7695606116385, -122.414820912469
01,24,8,52,4,7,3,60,37.7501304403, -122.404234926141
01,24,9,0,1,2,2,16,37.7291116712117, -122.383993915705
01,24,9,7,3,5,3,41,37.79161841972, -122.422098229011
01,24,9,16,4,7,2,29,37.7880012977202, -122.421954886089
01,24,9,19,3,5,3,8,37.769846740733, -122.415316908363
01,24,9,22,3,5,3,8,37.7817987140926, -122.398340976899
01,24,9,23,3,5,2,29,37.7817518813197, -122.422286693036
01,24,9,27,4,7,3,60,37.7517869946382, -122.405207722145
01,24,9,27,3,5,2,60,37.7659581579592, -122.404623425961
01,24,9,30,3,5,3,60,37.7517869946382, -122.405207722145
01,24,9,30,3,5,3,26,37.7909733093453, -122.417391425094
01,24,9,33,1,1,3,60,37.7517261336742, -122.406219473838
01,24,9,34,3,5,2,29,37.785814127652, -122.424919067041
01,24,9,34,5,12,3,44,37.797586457545, -122.418863369905
01,24,9,35,3,5,3,27,37.785444715958, -122.393464849336
01,24,9,35,1,10,2,56,37.7321408614899, -122.40657486032
01,24,9,36,2,8,2,8,37.774261174445, -122.402448940435
01,24,9,40,3,5,2,56,37.7331592170253, -122.407283392188
01,24,9,41,1,6,3,12,37.783506313, -122.490881691
01,24,9,42,1,2,2,56,37.721245029161, -122.401292506404
01,24,9,43,3,5,2,56,37.7234302516119, -122.409514696307
01,24,9,44,3,5,3,1,37.7681900032667, -122.421364418123
01,24,9,45,1,1,1,34,37.7540514333089, -122.480758643577
01,24,9,45,3,5,2,56,37.7288348546322, -122.404099866507
01,24,9,45,3,5,3,41,37.792178305736, -122.421672378502
01,24,9,46,1,6,1,34,37.7540514333089, -122.480758643577
01,24,9,47,1,2,3,12,37.711677552, -122.46159831
01,24,9,58,1,1,2,93,37.787774737756, -122.455205626683
01,24,10,1,2,13,3,8,37.777555556659, -122.405097295183
01,24,10,2,3,5,3,41,37.792178305736, -122.421672378502
01,24,10,2,3,5,3,1,37.756960217897, -122.417919843399
01,24,10,3,2,13,3,8,37.777555556659, -122.405097295183
01,24,10,3,3,5,3,1,37.7681900032667, -122.421364418123
01,24,10,4,2,13,3,8,37.777555556659, -122.405097295183
01,24,10,4,2,8,3,1,37.752622160959, -122.414364125303
01,24,10,4,3,5,3,1,37.7681900032667, -122.421364418123
01,24,10,4,2,13,3,8,37.777555556659, -122.405097295183
01,24,10,6,2,13,3,8,37.77717229464, -122.404422436991
01,24,10,7,2,13,3,8,37.77717229464, -122.404422436991
01,24,10,12,2,8,2,13,37.7709643606972, -122.431904186111
01,24,10,17,4,7,2,62,37.776371579312, -122.422225769008
01,24,10,20,7,15,2,54,37.72697350595, -122.40028937063
01,24,10,24,3,5,2,54,37.72697350595, -122.40028937063
01,24,11,4,1,2,2,8,37.777134347162, -122.409539961809
01,24,11,15,2,3,2,88,37.7497753774702, -122.471018453448
01,24,11,19,3,5,1,74,37.777074528807, -122.440065529912
01,24,11,22,3,5,2,74,37.777074528807, -122.440065529912
01,24,11,32,2,8,2,1,37.749558491321, -122.416489347547
01,24,11,36,1,2,2,70,37.717532001787, -122.3972566639
01,24,11,41,1,1,2,85,37.731970956808, -122.489152539852
01,24,11,44,1,6,2,34,37.764515490204, -122.493156205754
01,24,11,50,3,5,2,1,37.7629728271067, -122.41120690382
01,24,24,16,3,5,2,8,37.77956698623, -122.398060014029
01,24,24,19,1,9,4,37,37.7881115298379, -122.402914442996
01,24,24,25,1,1,2,34,37.752964066225, -122.505405686524
01,24,24,27,1,1,1,111,37.726819378664, -122.460867284453
01,24,24,35,1,6,2,22,37.784587715947, -122.414538847704
01,24,24,38,2,8,2,22,37.7822305956242, -122.41029213588
01,24,24,39,2,8,2,22,37.782549883014, -122.410806380255
01,24,24,40,2,8,2,22,37.783029393432, -122.413069011945
01,24,13,8,1,1,2,10,37.788222551169, -122.420210581031
01,24,13,13,1,1,2,57,37.7161893232093, -122.434732120066
01,24,13,18,1,9,4,66,37.768286367945, -122.451934152976
01,24,13,21,2,8,2,1,37.755949430808, -122.406811022007
01,24,13,23,1,10,2,24,37.7999780227248, -122.442845975744
01,24,13,24,1,2,2,24,37.8016259511875, -122.444892522341
01,24,13,26,3,5,2,8,37.7744755937151, -122.414909903099
01,24,14,3,1,1,2,8,37.779306615134, -122.408891283461
01,24,14,8,1,6,2,60,37.7550956299978, -122.392884224881
01,24,14,40,2,8,3,1,37.757974927299, -122.415836110656
01,24,14,40,2,8,3,1,37.757700516582, -122.415830639086
01,24,14,41,3,5,3,15,37.781915627716, -122.489815752941
01,24,14,41,5,12,3,1,37.765593014162, -122.412763067118
01,24,14,42,1,1,3,12,37.781796787, -122.487386927
01,24,14,42,3,5,3,29,37.781848378337, -122.421963509876
01,24,14,42,4,7,3,1,37.749727562, -122.4062318
01,24,14,42,3,5,3,15,37.782064407113, -122.486592637619
01,24,14,42,2,8,3,1,37.755278460875, -122.41893020958
01,24,14,42,4,7,3,60,37.749556531333, -122.405020747604
01,24,14,42,3,5,3,53,37.7618164736374, -122.446384079048
01,24,14,42,4,7,3,1,37.768761297496, -122.421278306158
01,24,14,42,2,8,3,82,37.765555893637, -122.436400673401
01,24,14,42,4,7,3,8,37.770839375801, -122.412991188347
01,24,14,43,5,12,3,1,37.7629159503568, -122.412173233346
01,24,14,43,2,8,3,53,37.772173106426, -122.443666216215
01,24,14,43,2,8,3,53,37.772173106426, -122.443666216215
01,24,14,43,2,8,3,53,37.772173106426, -122.443666216215
01,24,14,43,3,5,3,32,37.717876119522, -122.471632221892
01,24,14,44,2,8,3,1,37.752622160959, -122.414364125303
01,24,14,44,4,7,3,8,37.774714892522, -122.416356021439
01,24,14,44,3,5,3,24,37.8016538450644, -122.429666971256
01,24,14,44,2,8,3,8,37.773539211826, -122.417781746234
01,24,14,44,2,8,3,1,37.766881071611, -122.419664048558
01,24,14,44,5,12,3,50,37.768731449, -122.4648559
01,24,14,44,3,5,3,22,37.786036239123, -122.411973942232
01,24,14,44,4,7,3,30,37.776617888452, -122.423064096477
01,24,14,44,3,5,3,24,37.802146643049, -122.426649782031
01,24,14,44,3,5,3,24,37.802146643049, -122.426649782031
01,24,14,44,4,7,3,27,37.787120278008, -122.390541629907
01,24,14,45,1,1,3,68,37.7899704153791, -122.399350146299
01,24,14,45,1,9,3,60,37.7571846900879, -122.400869464099
01,24,14,45,2,8,3,1,37.759620355649, -122.415976181838
01,24,14,45,1,1,3,33,37.7712297778856, -122.452241648513
01,24,14,45,1,6,3,12,37.743141929, -122.492567579
01,24,14,45,2,8,3,62,37.780791357539, -122.413345195576
01,24,14,45,1,2,3,60,37.7569962354311, -122.404001667891
01,24,14,45,1,2,3,60,37.7544537298527, -122.403523073131
01,24,14,46,1,1,3,60,37.7544537298527, -122.403523073131
01,24,14,46,1,1,3,49,37.762161559263, -122.438565600513
01,24,14,46,3,5,3,49,37.7617039226563, -122.438362055121
01,24,14,46,3,5,3,60,37.758358551067, -122.403915499834
01,24,14,46,3,5,3,41,37.792388403, -122.421873948261
01,24,14,46,4,7,3,41,37.792759925271, -122.420988944307
01,24,14,46,3,5,3,12,37.758335269, -122.40358274
01,24,14,46,1,6,3,12,37.717523243, -122.433377755
01,24,14,46,1,1,3,60,37.7545121720798, -122.402557580887
01,24,14,46,4,7,3,52,37.766798425828, -122.429482809395
01,24,14,46,1,1,3,107,37.75856247555, -122.463225890626
01,24,14,46,2,8,3,1,37.7683193487538, -122.419225103697
01,24,14,47,3,5,3,44,37.796512691104, -122.410602741313
01,24,14,47,3,5,3,29,37.786751281184, -122.424229809874
01,24,14,52,1,1,3,52,37.765087327798, -122.426177689717
01,24,14,52,5,12,3,52,37.767729784799, -122.426902803343
01,24,14,52,1,6,3,57,37.7193250288191, -122.427993336914
01,24,15,9,3,5,2,39,37.7304490311446, -122.436536597203
01,24,15,13,3,5,2,69,37.7690293790732, -122.401992692209
01,24,15,19,2,8,2,37,37.790741132045, -122.403166612459
01,24,15,24,3,5,2,8,37.7743781134483, -122.413943599888
01,24,15,27,3,5,3,49,37.7617039226563, -122.438362055121
01,24,15,31,2,8,3,11,37.77399956226, -122.46216393283
01,24,15,32,3,5,3,8,37.776422829162, -122.40924765533
01,24,15,47,1,9,4,18,37.769804089116, -122.446684565518
01,24,15,48,4,7,3,34,37.7528301124705, -122.50843243455
01,24,16,7,2,8,3,19,37.761904601204, -122.436380022277
01,24,16,8,5,12,2,4,37.797716110652, -122.430558847205
01,24,16,33,3,5,3,52,37.762825550803, -122.423175805801
01,24,16,40,4,7,3,19,37.7641956986082, -122.433074510661
01,24,16,42,1,6,3,73,37.74565882624, -122.40610748781
01,24,16,46,1,1,2,69,37.7730086309449, -122.406358018767
01,24,16,48,1,1,2,56,37.7246255439163, -122.410016775419
01,24,16,48,4,7,3,27,37.7851492045953, -122.394099167376
01,24,16,50,1,2,2,56,37.7210227758778, -122.40303416315
01,24,16,50,2,8,3,22,37.781227119696, -122.412113329949
01,24,16,51,1,2,2,56,37.7215343139683, -122.401074024586
01,24,16,53,3,5,3,22,37.7820729735132, -122.412220705195
01,24,16,53,1,2,2,56,37.7345210212143, -122.406815781755
01,24,16,55,3,5,2,56,37.7345210212143, -122.406815781755
01,24,17,0,4,7,1,8,37.774261174445, -122.402448940435
01,24,17,1,1,9,4,8,37.7790321754703, -122.401843247025
01,24,17,2,3,5,3,1,37.769394485211, -122.416285210882
01,24,17,4,3,5,3,1,37.769379015648, -122.415276448134
01,24,17,6,4,7,3,19,37.764448209875, -122.432454635256
01,24,17,7,1,2,2,56,37.7264334041661, -122.403102151911
01,24,17,10,1,2,2,56,37.726262810208, -122.403166897292
01,24,17,14,1,2,3,10,37.789130194646, -122.415880581743
01,24,17,17,1,2,2,56,37.7276341245525, -122.403592873611
01,24,17,19,1,2,2,56,37.72129040028, -122.400730472878
01,24,17,21,1,2,2,42,37.800923639673, -122.406939286267
01,24,17,22,1,1,3,12,37.761821185, -122.505888386
01,24,17,22,1,10,3,12,37.761292427, -122.506128427
01,24,17,26,3,5,3,26,37.790182313361, -122.409696527684
01,24,17,28,1,1,3,10,37.789319805607, -122.415371957147
01,24,17,29,3,5,3,10,37.789319805607, -122.415371957147
01,24,17,31,3,5,3,10,37.789076648713, -122.415038094858
01,24,17,35,2,8,1,92,37.751573379545, -122.442739849553
01,24,17,36,4,11,1,92,37.751573379545, -122.442739849553
01,24,17,50,2,3,2,31,37.7379294100161, -122.490364164434
01,24,17,54,1,1,2,34,37.742247149823, -122.503420144261
01,24,18,1,3,5,3,26,37.7943206899438, -122.413011044306
01,24,18,48,3,5,3,32,37.7114949732081, -122.467027358053
01,24,19,0,1,1,2,63,37.787263502195, -122.438059187258
01,24,19,10,1,2,3,1,37.7620339547501, -122.416078056817
01,24,20,16,3,5,3,4,37.797198021942, -122.437042375765
01,24,20,17,3,5,3,4,37.7968791930011, -122.437137528534
01,24,20,20,2,8,3,8,37.7880920435355, -122.395478089157
01,24,21,44,1,6,3,34,37.749260824771, -122.503319335416
01,24,22,0,1,1,3,41,37.7943536903896, -122.419752626517
01,24,22,0,2,13,3,8,37.7877175093053, -122.395007836409
01,24,22,3,4,7,3,1,37.757458807879, -122.415807511777
01,24,22,22,1,1,2,22,37.784092071712, -122.416131689918
01,24,22,26,1,1,3,10,37.789702920175, -122.4132399516
01,24,22,31,4,7,3,27,37.787045479266, -122.394542008852
01,24,23,49,1,10,3,10,37.7906727960858, -122.41226632311
01,24,23,53,1,9,4,44,37.7998242451267, -122.414119734296
01,25,12,7,3,5,1,54,37.7329189375927, -122.389034984793
01,25,12,17,4,7,3,27,37.787045479266, -122.394542008852
01,25,12,30,3,5,3,26,37.79029423249, -122.408556092002
01,25,1,22,3,5,3,10,37.787939005724, -122.415164137108
01,25,1,58,3,5,3,37,37.788231813126, -122.404541351885
01,25,5,28,1,1,2,28,37.7238582171462, -122.412969112659
01,25,5,42,3,5,2,26,37.793128166234, -122.415858574819
01,25,5,43,1,6,1,91,37.7422363742529, -122.424233421123
01,25,5,44,1,10,1,39,37.7314597449153, -122.429766317109
01,25,5,46,1,1,1,39,37.7318683917579, -122.429956779702
01,25,5,48,1,2,1,72,37.7333132415495, -122.43027791962
01,25,5,48,3,5,3,69,37.7712964638277, -122.40542472737
01,25,5,50,1,10,1,1,37.7569019780163, -122.421117457509
01,25,5,51,3,5,3,69,37.7700628255369, -122.403877755558
01,25,5,52,3,5,1,1,37.748797587204, -122.418995639384
01,25,5,53,1,6,1,1,37.7494905046157, -122.41065805991
01,25,5,54,1,1,1,21,37.742268522123, -122.423198166704
01,25,6,0,1,1,2,28,37.7238582171462, -122.412969112659
01,25,6,4,3,5,3,56,37.7166500463354, -122.39982804043
01,25,6,5,1,1,1,49,37.758556393438, -122.433789603523
01,25,6,8,3,5,3,19,37.762198121557, -122.435913508408
01,25,6,19,1,2,3,12,37.773915629, -122.492602395
01,25,6,20,3,5,2,50,37.7721784978731, -122.492761352273
01,25,6,34,1,6,3,12,37.778378913, -122.407237172
01,25,6,49,3,5,3,1,37.768681963495, -122.414906688208
01,25,6,55,1,2,2,2,37.745300906377, -122.428868549078
01,25,6,57,1,2,2,11,37.783014225276, -122.468359909008
01,25,6,58,1,2,2,11,37.782847740665, -122.469948350985
01,25,6,59,1,2,2,11,37.782780762099, -122.469251460004
01,25,7,5,4,7,3,8,37.780481485094, -122.405960831161
01,25,7,9,3,5,1,36,37.77426468003, -122.425628156588
01,25,7,9,1,6,3,12,37.731254699, -122.39327238
01,25,7,10,4,7,3,19,37.7642889468986, -122.432279363418
01,25,7,10,3,5,3,26,37.79542959652, -122.412277804002
01,25,7,10,3,5,3,12,37.776791269, -122.476145513
01,25,7,11,1,1,3,12,37.730702891, -122.394055529
01,25,7,13,4,7,3,13,37.768515232837, -122.433326362353
01,25,7,22,3,5,3,7,37.7999007580535, -122.405834080201
01,25,7,22,2,13,3,8,37.773264534433, -122.413171369992
01,25,7,23,3,5,3,1,37.754917054972, -122.417464232913
01,25,7,25,1,1,2,26,37.791419429563, -122.415109264232
01,25,7,28,5,12,3,15,37.777596608919, -122.492996397852
01,25,7,32,2,8,1,62,37.78159264538, -122.414998841802
01,25,7,33,3,5,3,8,37.777463998968, -122.407801577483
01,25,7,34,1,1,3,1,37.76848436926, -122.420159585821
01,25,7,34,1,1,5,37,37.788732373347, -122.410027014982
01,25,7,34,2,8,2,8,37.775593568318, -122.41527235296
01,25,7,37,1,10,3,12,37.778799317, -122.480481809
01,25,7,37,5,12,3,50,37.768731449, -122.4648559
01,25,7,39,3,5,2,36,37.77437245702, -122.425682925268
01,25,7,41,1,2,3,51,37.735475350989, -122.392184230792
01,25,7,41,3,5,3,26,37.7904146039569, -122.414296703743
01,25,7,42,3,5,3,29,37.788970104748, -122.424622591789
01,25,7,42,2,3,2,36,37.77437245702, -122.425682925268
01,25,7,50,4,11,3,1,37.759640855886, -122.410708594075
01,25,7,50,3,5,3,60,37.754092763017, -122.404386174374
01,25,7,54,1,1,3,2,37.7472970610452, -122.433697241235
01,25,8,0,3,5,3,52,37.769463306226, -122.422486628294
01,25,8,3,2,8,3,62,37.781697349187, -122.414172257581
01,25,8,3,4,11,3,24,37.799962424079, -122.439584911306
01,25,8,3,2,8,3,22,37.7818633401966, -122.413865509418
01,25,8,11,3,5,3,1,37.7686021036354, -122.414540135493
01,25,8,12,1,1,2,1,37.7593725296252, -122.421355382052
01,25,8,12,1,1,3,41,37.795772511, -122.4206616
01,25,8,18,4,7,3,68,37.7936637307109, -122.396390507675
01,25,8,13,1,1,3,36,37.7743361452965, -122.424199186466
01,25,8,13,1,6,2,31,37.7484089719609, -122.48144022646
01,25,8,13,1,1,3,41,37.795707126762, -122.421262521461
01,25,8,13,1,9,4,70,37.7209815541585, -122.39627277154
01,25,8,13,1,9,4,8,37.771557774354, -122.418390400633
01,25,8,14,1,10,3,2,37.751678488404, -122.429898348076
01,25,8,17,1,2,3,1,37.7556341191055, -122.415473261104
01,25,8,17,4,7,3,19,37.764442865319, -122.431784242199
01,25,8,17,3,5,3,3,37.760379435511, -122.431820441716
01,25,8,18,4,7,3,68,37.7936637307109, -122.396390507675
01,25,8,21,1,2,3,3,37.760158444824, -122.431968245642
01,25,8,21,4,7,3,8,37.7877175093053, -122.395007836409
01,25,8,21,1,1,3,49,37.7576865820995, -122.434697705159
01,25,8,21,3,5,1,21,37.738244413306, -122.412125361201
01,25,8,23,1,2,3,1,37.758559797041, -122.414350411965
01,25,8,23,3,5,3,58,37.791058540873, -122.443495287813
01,25,8,24,3,5,1,52,37.764508639541, -122.423856985705
01,25,8,24,1,2,3,1,37.7588959061038, -122.414689959722
01,25,8,24,1,2,2,31,37.739063198346, -122.478180457532
01,25,8,25,1,1,2,62,37.7737748502413, -122.421089462665
01,25,8,26,4,7,3,1,37.759961828669, -122.41574519641
01,25,8,31,3,5,2,22,37.785047598636, -122.412469012404
01,25,8,38,3,5,2,57,37.723582729504, -122.434401042338
01,25,8,39,4,11,3,1,37.757546184, -122.4151063
01,25,8,40,4,11,3,52,37.768872086026, -122.426000779112
01,25,8,41,2,8,3,1,37.769243953611, -122.408007171216
01,25,8,41,1,1,3,49,37.7560928262376, -122.434546178789
01,25,8,43,3,5,2,15,37.773576701487, -122.479824803091
01,25,8,44,2,8,3,1,37.754860378036, -122.416697573358
01,25,8,49,2,8,2,58,37.792172156025, -122.423575238917
01,25,8,49,1,10,3,1,37.748881957958, -122.418944321796
01,25,8,55,1,6,3,60,37.7526038175996, -122.398491053221
01,25,9,2,2,13,3,8,37.774398011933, -122.41565865556
01,25,9,2,1,2,2,12,-1,-1
01,25,9,3,1,6,3,52,37.7673422236542, -122.424299336789
01,25,9,3,2,13,2,19,37.7627527625884, -122.4307266412
01,25,9,9,5,12,3,15,37.784034957435, -122.478707469041
01,25,9,10,3,5,3,22,37.785687301626, -122.414969590752
01,25,9,10,2,13,3,12,37.770561325, -122.42900697
01,25,9,10,1,1,2,92,37.748797279549, -122.441012345697
01,25,9,10,3,5,3,22,37.785763133624, -122.414583628323
01,25,9,11,7,16,1,28,37.725954211284, -122.420588482863
01,25,9,13,1,1,3,12,37.765861749, -122.418242909
01,25,9,17,3,5,3,54,37.7373507344172, -122.393523504065
01,25,9,17,2,4,3,12,37.710894044, -122.406854245
01,25,9,19,2,8,2,62,37.781537382621, -122.414156492347
01,25,9,20,3,5,3,80,37.7391551739768, -122.405570812957
01,25,9,22,1,6,2,87,37.720405862218, -122.450288077584
01,25,9,22,3,5,2,59,37.7437944340493, -122.403243432141
01,25,9,22,3,5,3,53,37.767275504818, -122.444912432685
01,25,9,23,3,5,3,43,37.8010683568044, -122.400342696349
01,25,9,24,1,2,1,1,37.7666735118861, -122.419825155814
01,25,9,25,3,5,3,55,37.711933475957, -122.405631974814
01,25,9,26,1,1,1,52,37.766249995511, -122.424875656503
01,25,9,28,1,1,1,8,37.775548024655, -122.418573386223
01,25,9,28,5,12,3,55,37.7116106514206, -122.404803528574
01,25,9,28,3,5,3,49,37.758257806256, -122.442296413601
01,25,9,30,1,1,3,54,37.738590834909, -122.389780619519
01,25,9,30,2,13,2,52,37.7628898836175, -122.428508806321
01,25,9,30,1,1,3,11,37.784788358209, -122.462592657698
01,25,9,30,1,9,4,8,37.776411905301, -122.41422492685
01,25,9,31,1,2,2,52,37.7628898836175, -122.428508806321
01,25,9,32,3,5,3,54,37.7375417845379, -122.390521192223
01,25,9,32,3,5,3,54,37.738003213711, -122.390262931775
01,25,9,33,3,5,3,54,37.7375417845379, -122.390521192223
01,25,9,33,3,5,3,36,37.7730394033696, -122.430628943346
01,25,9,34,3,5,3,54,37.7375417845379, -122.390521192223
01,25,9,35,1,1,2,11,37.7737596445929, -122.462683866671
01,25,9,35,1,6,2,34,37.7531536975628, -122.501117976538
01,25,9,37,1,2,2,105,37.805400720822, -122.408828267506
01,25,9,38,1,6,2,7,37.798357498213, -122.4063816514
01,25,9,39,1,2,2,12,-1,-1
01,25,9,41,3,5,3,54,37.735856448475, -122.391422319507
01,25,9,45,1,1,3,26,37.795716288, -122.41834435
01,25,9,45,3,5,3,54,37.736097751264, -122.39264556213
01,25,9,45,3,5,3,51,37.735823333179, -122.392588609582
01,25,9,49,3,5,3,51,37.7367287450511, -122.394092897391
01,25,9,53,5,12,2,1,37.761586884042, -122.421386281815
01,25,10,43,1,1,3,2,37.751020418073, -122.433874673823
01,25,9,53,4,11,3,8,37.770989635758, -122.417706102855
01,25,9,54,1,1,2,1,37.7506051468056, -122.418861269974
01,25,9,57,3,5,3,15,37.7794555252717, -122.498664748766
01,25,9,58,1,6,3,84,37.778271879181, -122.43321793018
01,25,9,58,4,7,3,13,37.768445518084, -122.433319543458
01,25,10,0,1,6,2,8,37.780449691533, -122.407137731641
01,25,10,5,1,1,2,8,37.772023189405, -122.410458774389
01,25,10,8,1,1,3,12,37.743865474, -122.422052707
01,25,10,14,3,5,2,3,37.751998345095, -122.424250640091
01,25,10,17,2,8,2,62,37.780926968726, -122.413676291653
01,25,10,23,4,7,3,69,37.768816527609, -122.406660154046
01,25,10,33,1,6,3,34,37.763731307488, -122.495252326577
01,25,10,34,1,1,1,87,37.713308600776, -122.456951607802
01,25,10,35,1,1,3,8,37.7734744350932, -122.418030128307
01,25,10,35,1,6,3,60,37.75861093932, -122.406729622428
01,25,10,38,1,1,3,1,37.758750882042, -122.415268549507
01,25,10,39,3,5,3,60,37.752318063753, -122.403464602191
01,25,10,41,2,8,1,19,37.7621376247544, -122.436241954257
01,25,10,41,1,9,4,7,37.800302131689, -122.407199187519
01,25,10,42,1,9,4,53,37.7712673011746, -122.437045741868
01,25,10,46,3,5,3,3,37.753568378286, -122.425545732914
01,25,10,47,3,5,3,42,37.800795227739, -122.406338932717
01,25,10,47,1,1,2,93,37.7881863444009, -122.446974179964
01,25,10,47,1,1,3,60,37.7569522908512, -122.404732295063
01,25,10,48,3,5,2,58,37.789668416205, -122.439188837794
01,25,10,50,1,1,1,44,37.8042768728224, -122.416696387835
01,25,10,50,1,1,2,1,37.752218458, -122.414981718002
01,25,10,54,1,2,2,52,37.763851825613, -122.423794062198
01,25,10,55,1,1,3,12,37.761717197, -122.506349236
01,25,10,56,3,5,3,54,37.7256037470991, -122.392791931738
01,25,11,2,3,5,2,1,37.7490413293286, -122.418135215709
01,25,11,5,1,2,2,89,37.7881590121879, -122.43200330846
